,SeniorCitizen,Partner,Dependents,tenure,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
286,0,0,0,0.2777777777777778,0,0,0,0,0,1,2,0.25970149253731345,0.10481767828294485
287,0,1,0,0.013888888888888888,0,0,0,0,0,0,2,0.5149253731343283,0.005908146780521578
288,1,0,0,0.1111111111111111,0,2,0,0,0,1,2,0.5597014925373134,0.06782252480960074
289,0,0,0,0.1388888888888889,0,0,0,0,0,1,1,0.2646766169154229,0.048072928686822065
290,1,0,0,0.3333333333333333,0,0,0,0,0,1,2,0.5756218905472636,0.1954650357719825
291,0,0,0,0.4861111111111111,2,2,2,0,1,0,3,0.42736318407960205,0.23106392799446113
292,0,1,1,0.3194444444444444,0,2,2,2,1,0,3,0.682089552238806,0.22178629125317334
293,1,0,0,0.08333333333333333,0,0,0,0,0,1,2,0.707462686567164,0.06335102700207708
294,0,0,0,0.16666666666666666,1,1,1,1,0,0,3,0.014427860696517386,0.023257558273713362
295,0,0,0,0.013888888888888888,1,1,1,1,0,0,3,0.019900497512437804,0.00016732056312024
296,0,1,1,0.986111111111111,0,0,2,0,2,0,2,0.5751243781094527,0.6251615508885299
297,1,1,0,0.4861111111111111,0,0,2,0,0,1,2,0.8213930348258706,0.3944957304408031
298,0,1,1,0.5555555555555556,0,0,2,0,0,1,2,0.5601990049751243,0.3458285252711747
299,0,0,1,0.013888888888888888,2,0,0,0,0,1,3,0.5507462686567164,0.006323563351027001
300,0,0,0,0.3194444444444444,0,0,0,0,1,1,0,0.464179104477612,0.17205169628432956
301,1,0,0,0.05555555555555555,0,0,0,0,0,1,2,0.7681592039800995,0.04353796445880453
302,0,0,0,0.05555555555555555,0,0,2,2,0,1,2,0.7179104477611941,0.03898569120701593
303,0,1,1,0.9444444444444444,0,2,2,2,2,0,1,0.41840796019900495,0.47198246018924533
304,0,0,1,0.5277777777777778,0,2,0,0,0,1,3,0.6328358208955223,0.36036233556427416
305,0,1,1,0.7222222222222222,1,1,1,1,2,0,3,0.06517412935323383,0.13966074313408725
306,1,1,0,0.4444444444444444,0,0,0,0,0,1,2,0.5636815920398011,0.26362220170782363
307,0,1,1,0.40277777777777773,0,0,2,2,2,0,3,0.5701492537313433,0.2348949919224556
308,1,1,1,0.5277777777777778,0,2,0,0,0,0,2,0.8248756218905472,0.42961573967228245
309,0,0,1,0.6666666666666666,2,0,2,0,1,1,1,0.6019900497512437,0.42276136625894295
310,0,0,0,0.013888888888888888,1,1,1,1,0,1,0,0.009950248756218888,5.192707131317781e-05
311,0,0,0,0.3055555555555555,2,0,0,2,0,1,2,0.7044776119402985,0.2154915762750981
312,0,0,0,0.5972222222222222,2,2,2,2,2,0,1,0.96318407960199,0.5626932840987768
313,1,1,0,0.06944444444444445,0,0,0,0,0,1,2,0.508457711442786,0.03724901915531965
314,0,0,0,0.06944444444444445,0,0,0,0,0,1,2,0.6203980099502486,0.04578236787445188
315,0,1,1,0.7083333333333333,2,2,0,2,1,0,1,0.9134328358208955,0.654004154165705
316,0,0,0,0.986111111111111,1,1,1,1,2,1,1,0.01641791044776117,0.15420032310177706
317,0,1,1,0.5277777777777778,2,2,0,2,1,0,1,0.617412935323383,0.3507789060696977
318,1,1,0,0.3333333333333333,0,0,2,0,0,1,2,0.7452736318407961,0.2552792522501731
319,0,1,0,0.4861111111111111,0,0,0,2,0,1,1,0.7288557213930348,0.3712843295638126
320,1,0,0,0.75,2,2,0,2,1,0,0,0.6388059701492538,0.499803831063928
321,0,1,1,1.0,0,2,2,2,2,1,2,0.41542288557213924,0.48986845141933993
322,0,0,0,0.013888888888888888,0,0,0,0,0,1,2,0.2641791044776119,0.003000230786983614
323,0,1,1,0.125,2,0,0,0,1,0,3,0.30199004975124377,0.04656127394414956
324,0,0,0,0.9583333333333333,2,2,0,2,2,1,0,0.4159203980099502,0.4797945995845834
325,0,1,0,0.7222222222222222,0,2,0,2,0,1,1,0.8402985074626866,0.5907339026078929
326,1,1,0,0.15277777777777776,0,0,0,2,0,1,2,0.6432835820895523,0.09938264481883222
327,1,0,0,0.027777777777777776,0,0,0,0,0,1,2,0.5184079601990049,0.013876067389799216
328,1,1,1,0.38888888888888884,0,0,0,0,0,1,2,0.17562189054726368,0.11018347565197323
329,1,0,0,0.2361111111111111,0,0,2,0,0,1,1,0.6407960199004975,0.16746480498499886
330,0,1,1,0.4861111111111111,1,1,1,1,2,1,3,0.015920398009950265,0.08314678052157859
331,0,0,0,0.1111111111111111,1,1,1,1,1,1,3,0.009452736318407956,0.016518578352180936
332,0,0,0,0.6388888888888888,0,2,2,0,1,1,1,0.7626865671641792,0.5082102469420724
333,0,0,0,0.09722222222222221,0,0,0,0,0,1,2,0.553233830845771,0.05682552504038773
334,0,0,0,0.027777777777777776,0,0,2,0,0,0,3,0.6203980099502486,0.015808908377567505
335,0,1,1,0.9444444444444444,0,2,2,2,1,1,0,0.572636815920398,0.6087179783060235
336,0,0,0,0.5972222222222222,0,2,2,0,2,1,2,0.8592039800995025,0.5470863143318717
337,0,0,0,0.9444444444444444,2,2,2,2,2,1,2,0.6955223880597016,0.7073217170551581
338,0,0,0,0.5,0,2,0,0,0,1,1,0.7616915422885572,0.4092834064158781
339,0,1,0,0.875,0,2,2,0,0,1,2,0.8472636815920399,0.7597738287560581
340,1,0,0,0.4444444444444444,0,2,0,2,0,0,0,0.3621890547263681,0.20901223171013156
341,0,1,0,0.986111111111111,2,2,2,2,2,0,1,0.6716417910447761,0.7160166166628202
342,0,1,1,0.9166666666666666,2,2,2,0,0,1,0,0.4895522388059702,0.5180994691899377
343,0,0,0,0.875,1,1,1,1,1,0,3,0.02238805970149252,0.15109046849757676
344,0,0,1,0.5694444444444444,1,1,1,1,1,1,1,0.019900497512437804,0.09764597276713594
345,1,0,0,0.013888888888888888,0,0,0,0,0,1,2,0.535820895522388,0.0061504731133164075
346,0,0,0,0.027777777777777776,0,0,0,0,0,1,2,0.7179104477611941,0.017239787675975074
347,0,1,0,0.9722222222222222,1,1,1,1,2,0,0,0.011940298507462671,0.14824601892453265
348,0,0,0,0.3194444444444444,0,0,0,0,0,1,2,0.2656716417910448,0.11286060466189708
349,1,1,0,0.8888888888888888,2,2,2,0,1,0,0,0.7835820895522387,0.7399146088160627
350,0,1,1,0.5138888888888888,2,0,2,2,2,1,1,0.4432835820895522,0.2607835218093699
351,0,0,1,0.2361111111111111,0,0,0,0,1,0,3,0.26218905472636816,0.07645972767135933
352,1,0,0,0.09722222222222221,0,0,0,0,0,1,2,0.7054726368159204,0.06410685437341335
353,0,1,1,0.05555555555555555,0,2,2,0,0,1,0,0.6621890547263681,0.04074544195707362
354,1,0,0,0.29166666666666663,2,0,0,0,0,1,2,0.23532338308457706,0.0947726748211401
355,0,0,0,0.1388888888888889,0,0,0,0,0,1,0,0.6169154228855721,0.09545349642280176
356,1,0,0,0.2222222222222222,2,0,0,0,0,1,2,0.3567164179104477,0.10041541657050543
357,0,1,0,0.8888888888888888,0,2,0,2,2,1,2,0.8656716417910447,0.7852065543503346
358,1,1,0,0.375,2,0,0,0,0,0,1,0.12437810945273631,0.09073390260789292
359,0,1,1,0.5833333333333333,2,0,0,0,1,0,2,0.7845771144278606,0.46133741057004385
360,0,0,1,0.06944444444444445,1,1,1,1,0,0,3,0.019402985074626844,0.0074948072928686825
361,0,0,0,0.5694444444444444,0,2,0,2,2,1,0,0.8014925373134327,0.4546907454419571
362,0,1,0,0.8055555555555555,0,0,2,0,1,0,1,0.3189054726368159,0.3299965381952458
363,0,0,0,0.6527777777777778,1,1,1,1,2,1,3,0.02288557213930348,0.10695822755596586
364,0,0,0,0.25,0,0,0,2,0,1,0,0.5736318407960199,0.15627163627971383
365,0,0,0,0.06944444444444445,0,0,2,0,0,0,0,0.7786069651741293,0.05466766674359567
366,0,1,0,0.3194444444444444,2,0,0,0,0,1,0,0.4149253731343284,0.16007385183475653
367,0,0,0,0.013888888888888888,1,1,1,1,0,0,3,0.008955223880596996,4.038772213247124e-05
368,0,1,0,0.986111111111111,0,0,2,0,1,1,1,0.8,0.8012981767828296
369,0,1,1,1.0,2,2,2,2,2,1,1,0.9388059701492536,0.9355931225478883
370,0,1,1,0.4583333333333333,1,1,1,1,1,0,3,0.023383084577114438,0.07748096007385184
371,0,0,0,0.027777777777777776,0,0,0,0,0,1,2,0.6706467661691543,0.018774521117009002
372,0,0,1,0.3333333333333333,2,0,0,2,2,0,3,0.17412935323383083,0.09369951534733441
373,0,1,1,0.7777777777777777,0,2,2,2,1,1,1,0.8109452736318408,0.6450034618047542
374,0,0,0,0.5138888888888888,0,2,0,0,0,1,1,0.7746268656716417,0.4186475882760212
375,0,0,0,0.5972222222222222,0,2,2,2,1,0,1,0.6651741293532337,0.42043041772444034
376,0,0,0,0.013888888888888888,0,0,0,0,0,0,3,0.07064676616915422,0.0007558273713362566
377,0,1,0,0.3472222222222222,0,0,2,2,0,1,0,0.8626865671641791,0.2939879990768521
378,0,0,0,0.8472222222222222,2,2,2,2,2,0,2,0.7104477611940299,0.6104200323101777
379,0,0,0,0.2361111111111111,0,0,2,2,1,0,2,0.681592039800995,0.16056427417493654
380,0,1,0,0.5694444444444444,0,2,2,2,1,1,0,0.6761194029850747,0.3831352411723979
381,0,0,0,0.013888888888888888,0,2,0,0,0,0,3,0.32238805970149254,0.0036752827140549274
382,1,1,1,1.0,2,2,2,2,2,1,0,0.46318407960199004,0.5439129933071775
383,0,0,0,0.013888888888888888,0,2,0,0,0,1,1,0.7223880597014924,0.008314101084698822
384,0,0,0,0.6666666666666666,0,2,2,0,2,1,0,0.8940298507462686,0.5825813524117239
385,1,1,0,0.15277777777777776,1,1,1,1,0,0,3,0.01691542288557213,0.022611354719593815
386,1,1,0,0.7638888888888888,0,2,2,0,0,1,2,0.6686567164179105,0.5603392568659128
387,0,0,0,0.5833333333333333,2,2,2,2,1,1,2,0.36318407960199006,0.26882644818832213
388,0,0,0,0.611111111111111,0,0,2,0,0,1,3,0.7179104477611941,0.46667435956612047
389,0,0,1,0.013888888888888888,0,0,0,0,0,0,2,0.2562189054726368,0.002907915993537964
390,0,0,0,0.375,0,0,0,0,0,1,0,0.7696517412935323,0.2973055619663051
391,1,1,0,0.375,0,2,2,2,0,1,0,0.6621890547263681,0.2643376413570275
392,1,0,0,0.027777777777777776,0,0,0,0,0,1,2,0.25920398009950246,0.008135241172397875
393,0,0,0,0.2638888888888889,1,1,1,1,0,0,3,0.01641791044776117,0.040243480267712906
394,1,1,0,0.5833333333333333,0,0,0,0,0,1,2,0.7641791044776118,0.4530002307869836
395,0,0,0,0.9166666666666666,2,2,2,2,2,1,1,0.7144278606965173,0.6862624048003693
396,1,1,0,0.4583333333333333,2,0,2,2,0,1,0,0.9119402985074626,0.42417493653357946
397,0,0,0,0.4722222222222222,0,2,0,0,0,1,1,0.554228855721393,0.2891357027463651
398,1,0,0,0.4583333333333333,0,0,2,2,0,1,2,0.36169154228855727,0.20596584352642514
399,0,1,1,0.3194444444444444,1,1,1,1,1,0,3,0.01791044776119402,0.04573044080313871
400,0,0,0,0.4444444444444444,1,1,1,1,1,0,0,0.014925373134328346,0.06985345026540503
401,0,0,0,0.15277777777777776,1,1,1,1,1,0,1,0.01791044776119402,0.025259635356565887
402,0,1,1,0.9583333333333333,0,0,2,0,0,1,1,0.8079601990049752,0.8064620355411956
403,0,1,0,0.9444444444444444,2,0,0,2,1,0,0,0.3746268656716417,0.4419570736210478
404,0,0,0,0.2777777777777778,1,1,1,1,2,1,3,0.014427860696517386,0.04622663281790907
405,0,0,0,1.0,1,1,1,1,2,1,1,0.015422885572139305,0.16731479344564967
406,0,1,1,0.8333333333333333,2,0,2,0,1,1,0,0.7676616915422886,0.6684975767366721
407,1,1,1,0.4444444444444444,0,2,0,0,0,1,3,0.7532338308457711,0.32802330948534497
408,0,0,0,0.013888888888888888,1,1,1,1,0,1,3,0.01641791044776117,0.00012693284098776788
409,0,0,0,0.013888888888888888,1,1,1,1,0,1,3,0.013432835820895522,9.231479344564949e-05
410,1,0,0,0.041666666666666664,0,2,0,0,0,1,2,0.6278606965174128,0.02479806138933764
411,0,1,0,0.6388888888888888,1,1,1,1,1,1,0,0.061691542288557194,0.12085737364412649
412,0,1,0,0.40277777777777773,0,0,0,0,0,1,2,0.564179104477612,0.24581698592199402
413,0,0,0,0.7083333333333333,0,2,2,2,0,1,2,0.6875621890547263,0.5139856912070159
414,1,1,0,0.6666666666666666,0,0,0,0,0,1,0,0.5213930348258707,0.4069063004846527
415,0,1,1,0.2222222222222222,0,2,0,0,0,0,0,0.5472636815920398,0.13581237018232173
416,0,1,0,0.9722222222222222,0,2,2,2,2,1,0,0.800497512437811,0.7893030233094853
417,0,1,1,0.5555555555555556,1,1,1,1,2,1,3,0.06517412935323383,0.11607431340872376
418,0,1,1,0.3055555555555555,0,2,0,0,0,0,2,0.6472636815920397,0.21083544888068315
419,1,0,0,0.013888888888888888,0,0,2,0,0,1,0,0.5676616915422885,0.006519732287099007
420,0,1,1,0.06944444444444445,1,1,1,1,0,1,3,0.06019900497512437,0.013091391645511194
421,0,0,0,0.09722222222222221,0,0,0,0,0,1,0,0.5134328358208955,0.05731017770597739
422,0,0,1,0.40277777777777773,0,2,2,2,1,0,1,0.8189054726368158,0.3244461112393261
423,0,1,1,0.611111111111111,1,1,1,1,1,0,3,0.07412935323383085,0.12597507500576968
424,0,0,0,0.1388888888888889,2,2,2,0,0,0,0,0.22338308457711442,0.04967689822294023
425,1,1,0,0.7638888888888888,0,0,0,0,0,0,0,0.3323383084577114,0.3253807985229633
426,1,1,0,0.7222222222222222,0,2,2,0,1,1,0,0.8641791044776118,0.6182321717055158
427,0,1,1,0.1388888888888889,0,0,0,0,0,0,2,0.6736318407960199,0.09690745441957074
428,0,0,0,0.25,0,0,0,0,0,1,0,0.5706467661691541,0.1588102930994692
429,0,1,0,0.9444444444444444,2,0,0,2,1,0,0,0.3980099502487562,0.4566005077313639
430,0,1,1,0.8472222222222222,1,1,1,1,0,1,3,0.011442786069651711,0.1342891760904685
431,0,1,1,1.0,2,2,2,2,2,1,1,0.4671641791044776,0.5499249942303254
432,0,0,0,0.027777777777777776,2,0,2,0,0,0,2,0.3502487562189055,0.01162012462497115
433,0,0,0,0.16666666666666666,0,0,0,0,0,1,0,0.27014925373134324,0.05770828525271175
434,0,1,0,0.5694444444444444,1,1,1,1,2,1,2,0.014925373134328346,0.10162127855988923
435,0,0,0,0.3611111111111111,0,0,2,2,0,1,1,0.2606965174129353,0.13443341795522734
436,0,1,0,0.5,1,1,1,1,1,0,0,0.025870646766169153,0.08091968612970228
437,0,1,1,1.0,2,2,2,2,2,1,1,0.9532338308457712,0.9750057696745904
438,0,1,0,0.4861111111111111,0,0,0,2,0,1,0,0.7124378109452736,0.36261250865451183
439,0,0,0,0.013888888888888888,0,0,2,2,0,0,3,0.36616915422885565,0.004183014078006
440,0,1,1,0.2222222222222222,2,0,2,2,0,1,2,0.9422885572139305,0.21506462035541196
441,1,0,0,0.6805555555555555,2,0,0,0,0,0,1,0.8288557213930349,0.5829217632125547
442,0,1,0,0.75,2,2,2,2,1,1,3,0.9592039800995026,0.6959035310408493
443,0,0,1,0.25,2,0,0,0,0,0,2,0.46318407960199004,0.13246018924532657
444,0,1,0,0.5,0,0,0,0,0,0,2,0.618407960199005,0.33681629356104315
445,0,0,0,0.8333333333333333,0,2,2,0,0,1,2,0.8721393034825872,0.7359393030233095
446,0,0,0,0.013888888888888888,0,0,0,0,0,0,3,0.5104477611940298,0.0058562197092084005
447,0,1,1,0.7222222222222222,1,1,1,1,2,1,0,0.06766169154228854,0.14440918532194785
448,0,1,1,0.1111111111111111,0,0,2,0,0,1,2,0.7611940298507462,0.08547772905608124
449,0,1,1,1.0,2,2,0,2,2,0,0,0.8681592039800995,0.8761539349180707
450,0,0,0,0.8888888888888888,1,1,1,1,1,0,3,0.06417910447761191,0.18739326102007847
451,1,0,0,0.3055555555555555,2,0,2,2,0,1,3,0.5124378109452736,0.176159704592661
452,0,1,0,0.8333333333333333,0,2,2,2,0,1,0,0.4174129353233831,0.41121624740364643
453,0,1,1,0.38888888888888884,0,0,0,0,0,1,2,0.6248756218905472,0.25482344795753514
454,0,1,0,0.8472222222222222,1,1,1,1,2,0,3,0.061194029850746234,0.16144703438726057
455,0,0,0,0.3333333333333333,0,2,2,0,0,1,2,0.854726368159204,0.28569697669051464
456,0,1,1,0.38888888888888884,0,2,2,2,1,0,0,0.7427860696517413,0.31728017539810754
457,0,1,1,0.41666666666666663,0,2,2,2,2,0,0,0.6223880597014925,0.2712324024924994
458,0,1,0,0.027777777777777776,1,1,1,1,0,0,3,0.01741293532338306,0.002215555042695592
459,0,0,0,0.013888888888888888,0,0,0,0,0,1,2,0.5656716417910447,0.006496653588737594
460,0,0,1,0.08333333333333333,1,1,1,1,0,0,3,0.013930348258706454,0.009473805677359799
461,0,1,0,0.3333333333333333,0,2,0,0,0,1,0,0.5094527363184079,0.18408146780521578
462,0,1,1,0.05555555555555555,0,0,2,0,0,0,2,0.8248756218905472,0.04236095084237249
463,0,0,0,0.09722222222222221,0,2,0,0,0,1,2,0.8114427860696517,0.07551927071313179
464,1,1,0,1.0,2,2,2,2,2,1,0,0.9731343283582089,0.9677013616432033
465,0,0,0,0.9722222222222222,0,0,0,2,2,1,3,0.21691542288557208,0.3209035310408493
466,1,1,0,0.8888888888888888,0,0,2,2,2,0,2,0.8343283582089552,0.7523251788599122
467,0,1,1,1.0,0,2,0,0,1,1,2,0.7109452736318408,0.7581525501961689
468,0,0,1,0.611111111111111,1,1,1,1,2,0,3,0.01641791044776117,0.09800369259173783
469,0,1,1,0.18055555555555555,0,0,0,0,0,0,2,0.37512437810945276,0.08256981306254328
470,1,0,0,0.2361111111111111,1,1,1,1,1,0,3,0.023880597014925342,0.03597969074544197
471,0,0,0,0.013888888888888888,0,0,0,0,0,1,2,0.3656716417910447,0.004177244403415647
472,0,1,0,0.125,0,0,2,0,0,1,3,0.5154228855721392,0.06295868912993308
473,0,1,0,0.3333333333333333,2,0,0,2,0,0,3,0.3517412935323383,0.14961343180244635
474,0,1,1,0.013888888888888888,0,2,0,0,0,1,2,0.5616915422885572,0.006450496192014771
475,0,0,0,0.3333333333333333,0,2,0,0,0,1,2,0.6169154228855721,0.2126355873528733
476,1,1,1,0.4861111111111111,0,2,0,2,0,1,2,0.5751243781094527,0.31483960304638814
477,0,1,1,0.09722222222222221,2,2,2,2,0,1,2,0.5716417910447761,0.06176436648972998
478,0,0,0,0.06944444444444445,0,0,0,2,0,1,2,0.7746268656716417,0.050150011539349185
479,0,0,1,0.20833333333333331,0,0,0,0,0,0,0,0.5049751243781094,0.11262404800369259
480,0,1,1,0.15277777777777776,1,1,1,1,2,0,3,0.013930348258706454,0.0238806831294715
481,0,1,0,0.6666666666666666,2,0,2,0,0,1,0,0.2691542288557213,0.24534964228017542
482,1,0,0,0.2777777777777778,0,0,0,0,0,1,2,0.6288557213930348,0.1907223632587122
483,0,1,0,1.0,0,2,2,2,1,1,0,0.8980099502487563,0.9214170320793907
484,0,1,1,0.1111111111111111,0,2,0,0,0,1,2,0.6497512437810945,0.07630394645741981
485,0,1,1,1.0,0,0,0,0,2,1,1,0.6592039800995024,0.7052907915993538
486,0,0,0,0.20833333333333331,0,2,0,0,0,1,2,0.8149253731343283,0.1611123932610201
487,0,0,0,1.0,0,2,2,2,2,1,0,0.7,0.7134952688668359
488,0,1,1,0.0,2,0,2,2,2,1,0,0.3412935323383084,0.7134952688668359
489,0,0,1,0.013888888888888888,0,0,0,0,0,1,2,0.5582089552238805,0.006410108469882298
490,0,1,1,0.875,0,2,2,0,2,1,0,0.8611940298507462,0.7591103161781676
491,0,0,0,0.027777777777777776,0,2,0,0,0,1,2,0.4054726368159204,0.011002769443803372
492,0,1,0,0.027777777777777776,2,0,0,0,0,1,2,0.5587064676616916,0.013916455111931687
493,1,1,0,0.8472222222222222,0,2,0,0,1,0,0,0.45572139303482584,0.4481652434802677
494,0,0,0,0.013888888888888888,1,1,1,1,0,0,3,0.021393034825870627,0.00018462958689129897
495,0,0,0,0.3055555555555555,0,2,2,0,1,1,0,0.2537313432835821,0.10210016155088854
496,0,1,0,0.38888888888888884,2,2,0,2,0,0,3,0.42437810945273624,0.20388299099930765
497,0,1,0,0.9722222222222222,1,1,1,1,2,0,0,0.015422885572139305,0.15911031617816757
498,1,0,0,0.06944444444444445,0,2,0,0,0,0,2,0.10149253731343283,0.012952919455342719
499,0,0,0,0.16666666666666666,2,2,2,0,0,1,0,0.8104477611940298,0.14073967228248327
500,0,0,0,0.4722222222222222,2,2,2,2,1,0,1,0.9751243781094526,0.44775559658435266
501,1,1,0,0.986111111111111,2,0,0,0,2,1,1,0.6213930348258706,0.6528040618509117
502,0,1,1,0.9722222222222222,2,0,0,0,1,0,0,0.4671641791044776,0.5220805446572813
503,0,1,1,0.7222222222222222,2,0,2,2,0,1,0,0.6547263681592039,0.4971151627048235
504,0,0,1,0.9583333333333333,2,2,2,2,2,1,1,0.608955223880597,0.6327890606969767
505,1,0,0,0.2777777777777778,0,2,2,0,0,1,2,0.7547263681592039,0.2035079621509347
506,0,0,1,0.15277777777777776,0,0,2,0,0,1,3,0.5945273631840796,0.09612277867528271
507,0,1,0,0.027777777777777776,0,0,0,2,0,1,2,0.7557213930348259,0.01715901223171013
508,0,1,1,0.08333333333333333,0,0,0,2,0,1,2,0.6194029850746269,0.055856219709208406
509,0,0,0,0.013888888888888888,1,1,1,1,0,0,3,0.015920398009950265,0.00012116316639741503
510,1,1,1,0.2777777777777778,2,0,2,2,1,0,1,0.7567164179104477,0.20765058850680823
511,0,0,0,0.8472222222222222,2,0,2,0,0,1,2,0.8776119402985075,0.7248269097622894
512,1,1,0,0.06944444444444445,0,0,0,0,0,1,2,0.5582089552238805,0.03646434341103162
513,0,0,0,0.7777777777777777,0,2,0,2,0,1,0,0.8676616915422884,0.6806081237018232
514,0,0,0,0.41666666666666663,2,2,2,2,0,1,1,0.763681592039801,0.3269789983844911
515,0,0,0,0.5555555555555556,0,0,2,2,0,0,0,0.8611940298507462,0.47463074082621737
516,0,0,0,0.38888888888888884,2,0,0,2,1,0,3,0.35870646766169145,0.17626355873528735
517,1,1,0,0.06944444444444445,0,0,0,0,0,0,2,0.5154228855721392,0.032748672974844226
518,1,1,0,0.375,2,0,0,0,0,1,0,0.5666666666666667,0.22046503577198245
519,0,0,0,0.16666666666666666,1,1,1,1,0,0,1,0.01791044776119402,0.02846180475421186
520,0,1,1,0.9305555555555555,0,2,2,0,1,1,2,0.8671641791044776,0.8043676436648973
521,1,1,0,0.40277777777777773,0,0,0,0,0,1,2,0.33184079601990046,0.16422801753981076
522,0,1,1,0.7638888888888888,0,0,0,0,0,0,0,0.6691542288557214,0.5417262866374336
523,0,0,0,0.3194444444444444,0,0,0,0,0,0,0,0.5706467661691541,0.2007615970459266
524,0,1,0,0.4722222222222222,0,0,2,0,0,1,2,0.8139303482587064,0.3993999538426033
525,0,0,0,0.7222222222222222,2,0,2,0,1,0,2,0.7263681592039801,0.5445995845834295
526,1,1,1,1.0,2,2,2,2,2,1,1,0.9701492537313433,0.9670378490653126
527,0,1,1,0.8055555555555555,0,2,0,2,1,1,1,0.7606965174129353,0.6244576505885069
528,0,1,1,0.4861111111111111,1,1,1,1,2,0,3,0.013432835820895522,0.07710016155088854
529,1,0,0,0.7777777777777777,0,2,2,2,2,1,0,0.8124378109452737,0.6563004846526657
530,0,1,1,0.3333333333333333,1,1,1,1,2,1,1,0.028358208955223896,0.05444841910916225
531,0,1,1,0.9722222222222222,1,1,1,1,2,0,1,0.01791044776119402,0.15479459958458344
532,0,0,0,0.027777777777777776,0,0,0,0,0,1,2,0.6139303482587065,0.017960996999769212
533,1,1,1,0.9444444444444444,0,0,2,2,1,1,1,0.8845771144278608,0.849411493191784
534,0,0,0,0.013888888888888888,0,0,0,0,0,1,2,0.664179104477612,0.007639049157627509
535,0,0,0,0.16666666666666666,0,0,2,0,0,1,2,0.7094527363184079,0.11573390260789292
536,0,1,0,0.875,0,2,0,0,0,1,0,0.6298507462686567,0.5781502423263328
537,0,1,1,0.4583333333333333,2,2,2,0,1,1,3,0.4,0.22347103623355646
538,0,1,0,0.9583333333333333,0,2,0,0,1,1,1,0.7701492537313434,0.7760673897992153
539,0,1,1,0.8333333333333333,0,2,2,2,2,1,0,0.6203980099502486,0.5686475882760212
540,0,1,1,1.0,2,2,2,2,2,1,0,0.9437810945273631,0.9496538195245788
541,0,0,0,0.15277777777777776,0,0,0,0,0,1,3,0.40497512437810945,0.0672513270251558
542,0,0,0,0.013888888888888888,1,1,1,1,0,0,3,0.012935323383084563,8.654511885529664e-05
543,0,0,0,0.1388888888888889,0,0,0,0,0,1,0,0.6746268656716418,0.09408031387029772
544,0,0,0,0.18055555555555555,2,0,0,2,0,1,1,0.2716417910447761,0.0667205169628433
545,0,1,1,0.4722222222222222,0,0,0,0,1,1,0,0.6039800995024875,0.30330025386568193
546,0,1,1,0.5416666666666666,0,2,0,0,0,1,3,0.6771144278606964,0.374705746595892
547,0,0,0,0.9027777777777777,0,2,0,2,1,1,0,0.863681592039801,0.7760731594738057
548,1,1,0,0.6944444444444444,2,2,2,0,1,1,0,0.8323383084577115,0.6054350334641126
549,0,0,0,0.20833333333333331,1,1,1,1,0,0,3,0.014925373134328346,0.03378721440110778
550,0,1,1,1.0,2,2,2,0,2,1,0,0.9159203980099503,0.9171590122317101
551,0,1,1,1.0,2,2,2,2,2,1,0,0.9686567164179104,0.9464112624048003
552,0,1,1,0.7638888888888888,1,1,1,1,2,0,0,0.010945273631840807,0.1309081467805216
553,0,1,1,0.3194444444444444,1,1,1,1,2,1,1,0.07313432835820893,0.05722940226171244
554,0,0,0,0.4444444444444444,0,2,0,0,0,1,0,0.617910447761194,0.29740941610893146
555,0,1,1,0.7777777777777777,2,0,2,0,1,1,0,0.5024875621890547,0.4372490191553196
556,0,0,0,0.013888888888888888,1,1,1,1,0,0,0,0.01641791044776117,0.00012693284098776788
